bin_HH,nEvents,Efficiencies
150,53,0.00106
200,130,0.0026
250,124,0.00248
300,133,0.00266
350,130,0.0026
400,130,0.0026
450,107,0.00214
500,185,0.0037
600,141,0.00282
700,118,0.00236
800,110,0.0022
900,83,0.00166
1000,78,0.00156
1150,103,0.00206
