bin_HH,nEvents,Efficiencies
50,19,0.00038
70,2,4e-05
80,3,6e-05
90,9,0.00018
100,15,0.0003
120,12,0.00024
140,14,0.00028
160,9,0.00018
180,13,0.00026
200,8,0.00016
220,12,0.00024
240,9,0.00018
260,12,0.00024
280,15,0.0003
300,7,0.00014
320,5,0.0001
340,7,0.00014
360,22,0.00044
400,41,0.00082
500,34,0.00068
600,41,0.00082
700,39,0.00078
800,171,0.00342
