bin_HH,nEvents,Efficiencies
150,46,0.00092
200,135,0.0027
250,136,0.00272
300,149,0.00298
350,112,0.00224
400,101,0.00202
450,90,0.0018
500,137,0.00274
600,108,0.00216
700,77,0.00154
800,59,0.00118
900,52,0.00104
1000,41,0.00082
1150,61,0.00122
