bin_HH,nEvents,Efficiencies
150,6,0.00012
200,17,0.00034
250,18,0.00036
300,24,0.00048
350,11,0.00022
400,16,0.00032
450,15,0.0003
500,5,0.0001
550,24,0.00048
650,71,0.00142
