Bin , nEvents , Efficiencies
150,1044,0.02088
160,907,0.01814
170,838,0.01676
180,794,0.01588
190,738,0.01476
200,1225,0.0245
220,1122,0.02244
240,927,0.01854
260,860,0.0172
280,722,0.01444
300,631,0.01262
320,562,0.01124
340,478,0.00956
360,439,0.00878
380,395,0.0079
400,378,0.00756
420,314,0.00628
440,277,0.00554
460,283,0.00566
480,248,0.00496
500,222,0.00444
520,177,0.00354
540,163,0.00326
560,196,0.00392
580,139,0.00278
600,214,0.00428
630,173,0.00346
660,167,0.00334
690,141,0.00282
720,100,0.002
750,107,0.00214
780,107,0.00214
810,84,0.00168
840,75,0.0015
870,66,0.00132
900,83,0.00166
950,72,0.00144
1000,65,0.0013
1050,50,0.001
1100,49,0.00098
1150,40,0.0008
1200,45,0.0009
1250,37,0.00074
1310,35,0.0007
1370,24,0.00048
1430,21,0.00042
1490,16,0.00032
1550,13,0.00026
1610,13,0.00026
1680,16,0.00032
1750,8,0.00016
1820,6,0.00012
1890,13,0.00026
1970,3,6e-05
2050,3,6e-05
