bin_HH,nEvents,Efficiencies
50,8,0.00016
100,4,8e-05
150,4,8e-05
200,3,6e-05
250,2,4e-05
300,7,0.00014
350,2,4e-05
400,9,0.00018
500,11,0.00022
600,28,0.00056
