bin_HH,nEvents,Efficiencies
50,5,0.0001
70,8,0.00016
80,17,0.00034
90,15,0.0003
100,49,0.00098
120,38,0.00076
140,55,0.0011
160,38,0.00076
180,46,0.00092
200,28,0.00056
220,35,0.0007
240,34,0.00068
260,19,0.00038
280,29,0.00058
300,23,0.00046
320,19,0.00038
340,26,0.00052
360,44,0.00088
400,88,0.00176
500,60,0.0012
600,52,0.00104
700,48,0.00096
800,84,0.00168
