bin_HH,nEvents,Efficiencies
150,60,0.0012
200,143,0.00286
250,138,0.00276
300,126,0.00252
350,112,0.00224
400,100,0.002
450,81,0.00162
500,128,0.00256
600,115,0.0023
700,73,0.00146
800,49,0.00098
900,34,0.00068
1000,45,0.0009
1150,59,0.00118
