Bin , nEvents , Efficiencies
152.41,479,0.00958
165.05,555,0.0111
178.75,672,0.01344
193.57,741,0.01482
209.63,862,0.01724
227.02,907,0.01814
245.86,985,0.0197
266.25,1049,0.02098
288.34,1026,0.02052
312.26,1130,0.0226
338.16,1208,0.02416
366.21,1230,0.0246
396.59,1265,0.0253
429.49,1260,0.0252
465.12,1315,0.0263
503.71,1218,0.02436
545.49,1246,0.02492
590.74,1167,0.02334
639.75,1112,0.02224
692.82,1117,0.02234
750.29,1100,0.022
812.54,1036,0.02072
879.94,1010,0.0202
952.94,909,0.01818
1032,867,0.01734
1117.6,729,0.01458
1210.3,660,0.0132
1310.7,591,0.01182
1419.4,445,0.0089
1537.2,415,0.0083
1664.7,354,0.00708
1802.8,279,0.00558
1952.4,203,0.00406
2114.3,173,0.00346
2289.7,131,0.00262
2479.7,88,0.00176
