bin_HH,nEvents,Efficiencies
50,13,0.00026
70,2,4e-05
80,2,4e-05
90,1,2e-05
100,6,0.00012
120,13,0.00026
140,5,0.0001
160,3,6e-05
180,6,0.00012
200,7,0.00014
220,6,0.00012
240,5,0.0001
260,2,4e-05
280,3,6e-05
300,6,0.00012
320,5,0.0001
340,2,4e-05
360,5,0.0001
400,21,0.00042
500,17,0.00034
600,14,0.00028
700,24,0.00048
800,156,0.00312
