bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,0,0
450,2,4e-05
500,5,0.0001
600,11,0.00022
700,9,0.00018
800,23,0.00046
900,15,0.0003
1000,30,0.0006
1150,90,0.0018
