bin_HH,nEvents,Efficiencies
50,12,0.00024
100,18,0.00036
150,22,0.00044
200,11,0.00022
250,7,0.00014
300,10,0.0002
350,11,0.00022
400,23,0.00046
500,7,0.00014
600,28,0.00056
