bin_HH,nEvents,Efficiencies
50,28,0.00056
70,21,0.00042
80,13,0.00026
90,11,0.00022
100,18,0.00036
120,30,0.0006
140,23,0.00046
160,26,0.00052
180,26,0.00052
200,29,0.00058
220,26,0.00052
240,16,0.00032
260,23,0.00046
280,26,0.00052
300,22,0.00044
320,30,0.0006
340,12,0.00024
360,57,0.00114
400,122,0.00244
500,128,0.00256
600,112,0.00224
700,96,0.00192
800,239,0.00478
