bin_HH,nEvents,Efficiencies
50,4,8e-05
100,6,0.00012
150,6,0.00012
200,3,6e-05
250,6,0.00012
300,13,0.00026
350,4,8e-05
400,13,0.00026
500,6,0.00012
600,37,0.00074
