Bin , nEvents , Efficiencies
152.41,357,0.00714
165.05,417,0.00834
178.75,477,0.00954
193.57,596,0.01192
209.63,663,0.01326
227.02,663,0.01326
245.86,789,0.01578
266.25,816,0.01632
288.34,916,0.01832
312.26,1022,0.02044
338.16,1016,0.02032
366.21,1113,0.02226
396.59,1165,0.0233
429.49,1229,0.02458
465.12,1302,0.02604
503.71,1294,0.02588
545.49,1368,0.02736
590.74,1384,0.02768
639.75,1387,0.02774
692.82,1347,0.02694
750.29,1374,0.02748
812.54,1410,0.0282
879.94,1313,0.02626
952.94,1235,0.0247
1032,1140,0.0228
1117.6,1078,0.02156
1210.3,941,0.01882
1310.7,832,0.01664
1419.4,732,0.01464
1537.2,706,0.01412
1664.7,543,0.01086
1802.8,462,0.00924
1952.4,367,0.00734
2114.3,264,0.00528
2289.7,231,0.00462
2479.7,197,0.00394
