bin_HH,nEvents,Efficiencies
50,1,2e-05
100,6,0.00012
150,2,4e-05
200,1,2e-05
250,0,0
300,1,2e-05
350,2,4e-05
400,1,2e-05
500,3,6e-05
600,37,0.00074
