bin_HH,nEvents,Efficiencies
50,11,0.00022
70,13,0.00026
80,4,8e-05
90,7,0.00014
100,15,0.0003
120,15,0.0003
140,8,0.00016
160,6,0.00012
180,13,0.00026
200,8,0.00016
220,9,0.00018
240,5,0.0001
260,3,6e-05
280,10,0.0002
300,3,6e-05
320,4,8e-05
340,6,0.00012
360,12,0.00024
400,39,0.00078
500,22,0.00044
600,33,0.00066
700,33,0.00066
800,177,0.00354
