Bin , nEvents , Efficiencies
150,179,0.00358
160,171,0.00342
170,191,0.00382
180,184,0.00368
190,205,0.0041
200,393,0.00786
220,427,0.00854
240,410,0.0082
260,411,0.00822
280,405,0.0081
300,431,0.00862
320,459,0.00918
340,412,0.00824
360,414,0.00828
380,428,0.00856
400,442,0.00884
420,434,0.00868
440,444,0.00888
460,384,0.00768
480,410,0.0082
500,400,0.008
520,359,0.00718
540,382,0.00764
560,366,0.00732
580,379,0.00758
600,546,0.01092
630,507,0.01014
660,513,0.01026
690,456,0.00912
720,462,0.00924
750,464,0.00928
780,434,0.00868
810,462,0.00924
840,439,0.00878
870,361,0.00722
900,611,0.01222
950,565,0.0113
1000,498,0.00996
1050,481,0.00962
1100,443,0.00886
1150,427,0.00854
1200,376,0.00752
1250,372,0.00744
1310,405,0.0081
1370,353,0.00706
1430,315,0.0063
1490,301,0.00602
1550,275,0.0055
1610,267,0.00534
1680,261,0.00522
1750,215,0.0043
1820,197,0.00394
1890,170,0.0034
1970,190,0.0038
2050,154,0.00308
