Bin , nEvents , Efficiencies
152.41,5,0.0001
165.05,9,0.00018
178.75,15,0.0003
193.57,24,0.00048
209.63,28,0.00056
227.02,56,0.00112
245.86,65,0.0013
266.25,86,0.00172
288.34,138,0.00276
312.26,144,0.00288
338.16,179,0.00358
366.21,185,0.0037
396.59,294,0.00588
429.49,280,0.0056
465.12,339,0.00678
503.71,452,0.00904
545.49,518,0.01036
590.74,592,0.01184
639.75,720,0.0144
692.82,874,0.01748
750.29,1048,0.02096
812.54,1123,0.02246
879.94,1426,0.02852
952.94,1653,0.03306
1032,1887,0.03774
1117.6,2088,0.04176
1210.3,2284,0.04568
1310.7,2402,0.04804
1419.4,2597,0.05194
1537.2,2473,0.04946
1664.7,2402,0.04804
1802.8,2218,0.04436
1952.4,1994,0.03988
2114.3,1553,0.03106
2289.7,1286,0.02572
2479.7,939,0.01878
