bin_HH,nEvents,Efficiencies
50,7,0.00014
70,8,0.00016
80,22,0.00044
90,29,0.00058
100,56,0.00112
120,65,0.0013
140,46,0.00092
160,59,0.00118
180,55,0.0011
200,63,0.00126
220,41,0.00082
240,37,0.00074
260,48,0.00096
280,37,0.00074
300,25,0.0005
320,22,0.00044
340,31,0.00062
360,74,0.00148
400,88,0.00176
500,66,0.00132
600,51,0.00102
700,32,0.00064
800,63,0.00126
