bin_HH,nEvents,Efficiencies
50,9,0.00018
70,2,4e-05
80,4,8e-05
90,4,8e-05
100,6,0.00012
120,3,6e-05
140,6,0.00012
160,12,0.00024
180,10,0.0002
200,7,0.00014
220,12,0.00024
240,9,0.00018
260,8,0.00016
280,6,0.00012
300,8,0.00016
320,6,0.00012
340,3,6e-05
360,14,0.00028
400,23,0.00046
500,23,0.00046
600,37,0.00074
700,30,0.0006
800,234,0.00468
