bin_HH,nEvents,Efficiencies
50,3,6e-05
100,1,2e-05
150,2,4e-05
200,2,4e-05
250,2,4e-05
300,2,4e-05
350,2,4e-05
400,3,6e-05
500,8,0.00016
600,27,0.00054
