Bin , nEvents , Efficiencies
150,0,0
160,2,4e-05
170,0,0
180,2,4e-05
190,1,2e-05
200,4,8e-05
220,5,0.0001
240,9,0.00018
260,7,0.00014
280,12,0.00024
300,20,0.0004
320,31,0.00062
340,46,0.00092
360,43,0.00086
380,32,0.00064
400,51,0.00102
420,58,0.00116
440,53,0.00106
460,69,0.00138
480,66,0.00132
500,64,0.00128
520,72,0.00144
540,81,0.00162
560,73,0.00146
580,77,0.00154
600,140,0.0028
630,133,0.00266
660,147,0.00294
690,162,0.00324
720,177,0.00354
750,176,0.00352
780,184,0.00368
810,189,0.00378
840,221,0.00442
870,223,0.00446
900,372,0.00744
950,372,0.00744
1000,342,0.00684
1050,441,0.00882
1100,449,0.00898
1150,481,0.00962
1200,469,0.00938
1250,610,0.0122
1310,598,0.01196
1370,660,0.0132
1430,597,0.01194
1490,645,0.0129
1550,660,0.0132
1610,792,0.01584
1680,768,0.01536
1750,772,0.01544
1820,719,0.01438
1890,844,0.01688
1970,844,0.01688
2050,715,0.0143
