bin_HH,nEvents,Efficiencies
150,12,0.00024
200,43,0.00086
250,51,0.00102
300,61,0.00122
350,56,0.00112
400,40,0.0008
450,39,0.00078
500,39,0.00078
550,40,0.0008
650,120,0.0024
