bin_HH,nEvents,Efficiencies
150,47,0.00094
200,128,0.00256
250,90,0.0018
300,96,0.00192
350,82,0.00164
400,67,0.00134
450,60,0.0012
500,112,0.00224
600,80,0.0016
700,52,0.00104
800,40,0.0008
900,26,0.00052
1000,32,0.00064
1150,35,0.0007
