bin_HH,nEvents,Efficiencies
50,12,0.00024
100,7,0.00014
150,2,4e-05
200,3,6e-05
250,0,0
300,5,0.0001
350,4,8e-05
400,4,8e-05
500,7,0.00014
600,23,0.00046
