bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,1,2e-05
350,2,4e-05
400,5,0.0001
450,3,6e-05
500,15,0.0003
600,27,0.00054
700,15,0.0003
800,20,0.0004
900,18,0.00036
1000,27,0.00054
1150,73,0.00146
