bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,0,0
500,2,4e-05
600,5,0.0001
700,2,4e-05
800,8,0.00016
900,10,0.0002
1000,16,0.00032
1150,55,0.0011
