bin_HH,nEvents,Efficiencies
50,11,0.00022
70,8,0.00016
80,2,4e-05
90,9,0.00018
100,5,0.0001
120,9,0.00018
140,6,0.00012
160,6,0.00012
180,11,0.00022
200,9,0.00018
220,7,0.00014
240,7,0.00014
260,5,0.0001
280,7,0.00014
300,4,8e-05
320,6,0.00012
340,10,0.0002
360,18,0.00036
400,36,0.00072
500,32,0.00064
600,36,0.00072
700,37,0.00074
800,287,0.00574
