bin_HH,nEvents,Efficiencies
50,2,4e-05
100,6,0.00012
150,2,4e-05
200,3,6e-05
250,6,0.00012
300,3,6e-05
350,0,0
400,4,8e-05
500,1,2e-05
600,40,0.0008
