bin_HH,nEvents,Efficiencies
50,0,0
100,1,2e-05
150,1,2e-05
200,2,4e-05
250,1,2e-05
300,5,0.0001
350,2,4e-05
400,3,6e-05
500,4,8e-05
600,8,0.00016
