bin_HH,nEvents,Efficiencies
150,11,0.00022
200,20,0.0004
250,23,0.00046
300,10,0.0002
350,15,0.0003
400,11,0.00022
450,6,0.00012
500,4,8e-05
550,7,0.00014
650,7,0.00014
