bin_HH,nEvents,Efficiencies
150,50,0.001
200,72,0.00144
250,58,0.00116
300,31,0.00062
350,24,0.00048
400,24,0.00048
450,9,0.00018
500,9,0.00018
600,6,0.00012
700,3,6e-05
800,2,4e-05
900,3,6e-05
1000,0,0
1150,1,2e-05
