Bin , nEvents , Efficiencies
152.41,44,0.00088
165.05,78,0.00156
178.75,94,0.00188
193.57,114,0.00228
209.63,119,0.00238
227.02,185,0.0037
245.86,206,0.00412
266.25,221,0.00442
288.34,244,0.00488
312.26,334,0.00668
338.16,460,0.0092
366.21,494,0.00988
396.59,552,0.01104
429.49,675,0.0135
465.12,775,0.0155
503.71,904,0.01808
545.49,1085,0.0217
590.74,1214,0.02428
639.75,1408,0.02816
692.82,1643,0.03286
750.29,1677,0.03354
812.54,1967,0.03934
879.94,2076,0.04152
952.94,2292,0.04584
1032,2379,0.04758
1117.6,2325,0.0465
1210.3,2211,0.04422
1310.7,2016,0.04032
1419.4,1861,0.03722
1537.2,1714,0.03428
1664.7,1373,0.02746
1802.8,1209,0.02418
1952.4,915,0.0183
2114.3,707,0.01414
2289.7,530,0.0106
2479.7,380,0.0076
