Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,1,2e-05
193.57,0,0
209.63,0,0
227.02,1,2e-05
245.86,1,2e-05
266.25,6,0.00012
288.34,9,0.00018
312.26,6,0.00012
338.16,7,0.00014
366.21,19,0.00038
396.59,27,0.00054
429.49,41,0.00082
465.12,46,0.00092
503.71,78,0.00156
545.49,119,0.00238
590.74,133,0.00266
639.75,159,0.00318
692.82,230,0.0046
750.29,241,0.00482
812.54,316,0.00632
879.94,349,0.00698
952.94,390,0.0078
1032,496,0.00992
1117.6,609,0.01218
1210.3,761,0.01522
1310.7,874,0.01748
1419.4,1051,0.02102
1537.2,1330,0.0266
1664.7,1571,0.03142
1802.8,1966,0.03932
1952.4,2169,0.04338
2114.3,2582,0.05164
2289.7,2858,0.05716
2479.7,2841,0.05682
