bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,2,4e-05
350,1,2e-05
400,2,4e-05
450,4,8e-05
500,11,0.00022
600,8,0.00016
700,7,0.00014
800,12,0.00024
900,11,0.00022
1000,23,0.00046
1150,37,0.00074
