bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,0,0
300,1,2e-05
350,5,0.0001
400,4,8e-05
450,5,0.0001
500,8,0.00016
550,15,0.0003
650,130,0.0026
