bin_HH,nEvents,Efficiencies
50,15,0.0003
70,11,0.00022
80,11,0.00022
90,9,0.00018
100,13,0.00026
120,15,0.0003
140,18,0.00036
160,14,0.00028
180,16,0.00032
200,16,0.00032
220,13,0.00026
240,7,0.00014
260,6,0.00012
280,10,0.0002
300,7,0.00014
320,6,0.00012
340,8,0.00016
360,25,0.0005
400,48,0.00096
500,33,0.00066
600,37,0.00074
700,27,0.00054
800,96,0.00192
