bin_HH,nEvents,Efficiencies
50,13,0.00026
70,34,0.00068
80,54,0.00108
90,82,0.00164
100,150,0.003
120,122,0.00244
140,79,0.00158
160,55,0.0011
180,31,0.00062
200,29,0.00058
220,24,0.00048
240,16,0.00032
260,12,0.00024
280,10,0.0002
300,11,0.00022
320,11,0.00022
340,9,0.00018
360,12,0.00024
400,24,0.00048
500,4,8e-05
600,5,0.0001
700,2,4e-05
800,3,6e-05
