Bin , nEvents , Efficiencies
152.41,6,0.00012
165.05,19,0.00038
178.75,32,0.00064
193.57,27,0.00054
209.63,53,0.00106
227.02,62,0.00124
245.86,70,0.0014
266.25,83,0.00166
288.34,120,0.0024
312.26,145,0.0029
338.16,201,0.00402
366.21,216,0.00432
396.59,278,0.00556
429.49,298,0.00596
465.12,338,0.00676
503.71,405,0.0081
545.49,518,0.01036
590.74,599,0.01198
639.75,662,0.01324
692.82,796,0.01592
750.29,868,0.01736
812.54,1003,0.02006
879.94,1095,0.0219
952.94,1274,0.02548
1032,1377,0.02754
1117.6,1513,0.03026
1210.3,1719,0.03438
1310.7,1853,0.03706
1419.4,1921,0.03842
1537.2,2090,0.0418
1664.7,2201,0.04402
1802.8,2108,0.04216
1952.4,2128,0.04256
2114.3,2083,0.04166
2289.7,1862,0.03724
2479.7,1689,0.03378
