bin_HH,nEvents,Efficiencies
150,82,0.00164
200,172,0.00344
250,139,0.00278
300,79,0.00158
350,74,0.00148
400,40,0.0008
450,37,0.00074
500,50,0.001
600,24,0.00048
700,23,0.00046
800,10,0.0002
900,7,0.00014
1000,10,0.0002
1150,1,2e-05
