bin_HH,nEvents,Efficiencies
50,10,0.0002
70,28,0.00056
80,54,0.00108
90,70,0.0014
100,126,0.00252
120,95,0.0019
140,69,0.00138
160,57,0.00114
180,56,0.00112
200,47,0.00094
220,34,0.00068
240,25,0.0005
260,33,0.00066
280,20,0.0004
300,22,0.00044
320,18,0.00036
340,15,0.0003
360,21,0.00042
400,33,0.00066
500,20,0.0004
600,9,0.00018
700,6,0.00012
800,5,0.0001
