Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,2,4e-05
178.75,2,4e-05
193.57,0,0
209.63,0,0
227.02,3,6e-05
245.86,1,2e-05
266.25,1,2e-05
288.34,1,2e-05
312.26,8,0.00016
338.16,12,0.00024
366.21,20,0.0004
396.59,19,0.00038
429.49,36,0.00072
465.12,47,0.00094
503.71,71,0.00142
545.49,92,0.00184
590.74,134,0.00268
639.75,153,0.00306
692.82,231,0.00462
750.29,234,0.00468
812.54,294,0.00588
879.94,351,0.00702
952.94,440,0.0088
1032,525,0.0105
1117.6,633,0.01266
1210.3,743,0.01486
1310.7,972,0.01944
1419.4,1121,0.02242
1537.2,1300,0.026
1664.7,1650,0.033
1802.8,1803,0.03606
1952.4,2258,0.04516
2114.3,2549,0.05098
2289.7,2775,0.0555
2479.7,2882,0.05764
