Bin , nEvents , Efficiencies
152.41,8,0.00016
165.05,10,0.0002
178.75,13,0.00026
193.57,20,0.0004
209.63,39,0.00078
227.02,53,0.00106
245.86,76,0.00152
266.25,83,0.00166
288.34,146,0.00292
312.26,150,0.003
338.16,197,0.00394
366.21,190,0.0038
396.59,280,0.0056
429.49,306,0.00612
465.12,347,0.00694
503.71,432,0.00864
545.49,523,0.01046
590.74,607,0.01214
639.75,710,0.0142
692.82,858,0.01716
750.29,1031,0.02062
812.54,1240,0.0248
879.94,1451,0.02902
952.94,1688,0.03376
1032,1913,0.03826
1117.6,2134,0.04268
1210.3,2269,0.04538
1310.7,2397,0.04794
1419.4,2493,0.04986
1537.2,2555,0.0511
1664.7,2337,0.04674
1802.8,2297,0.04594
1952.4,2037,0.04074
2114.3,1732,0.03464
2289.7,1404,0.02808
2479.7,1071,0.02142
