bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,3,6e-05
300,4,8e-05
350,11,0.00022
400,18,0.00036
450,17,0.00034
500,32,0.00064
600,48,0.00096
700,59,0.00118
800,57,0.00114
900,66,0.00132
1000,83,0.00166
1150,124,0.00248
