bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,0,0
350,0,0
400,0,0
450,0,0
500,1,2e-05
600,9,0.00018
700,14,0.00028
800,13,0.00026
900,13,0.00026
1000,38,0.00076
1150,115,0.0023
