bin_HH,nEvents,Efficiencies
50,4,8e-05
70,10,0.0002
80,14,0.00028
90,19,0.00038
100,51,0.00102
120,53,0.00106
140,68,0.00136
160,55,0.0011
180,49,0.00098
200,37,0.00074
220,37,0.00074
240,33,0.00066
260,33,0.00066
280,30,0.0006
300,28,0.00056
320,25,0.0005
340,20,0.0004
360,41,0.00082
400,97,0.00194
500,62,0.00124
600,67,0.00134
700,35,0.0007
800,77,0.00154
