bin_HH,nEvents,Efficiencies
150,54,0.00108
200,141,0.00282
250,137,0.00274
300,130,0.0026
350,106,0.00212
400,88,0.00176
450,89,0.00178
500,145,0.0029
600,97,0.00194
700,71,0.00142
800,51,0.00102
900,37,0.00074
1000,36,0.00072
1150,38,0.00076
