bin_HH,nEvents,Efficiencies
150,2,4e-05
200,27,0.00054
250,21,0.00042
300,23,0.00046
350,19,0.00038
400,14,0.00028
450,15,0.0003
500,19,0.00038
550,20,0.0004
650,47,0.00094
