bin_HH,nEvents,Efficiencies
50,6,0.00012
100,23,0.00046
150,14,0.00028
200,17,0.00034
250,14,0.00028
300,16,0.00032
350,4,8e-05
400,16,0.00032
500,15,0.0003
600,18,0.00036
