bin_HH,nEvents,Efficiencies
50,7,0.00014
100,5,0.0001
150,3,6e-05
200,6,0.00012
250,5,0.0001
300,2,4e-05
350,1,2e-05
400,10,0.0002
500,4,8e-05
600,30,0.0006
