bin_HH,nEvents,Efficiencies
50,39,0.00078
70,18,0.00036
80,8,0.00016
90,14,0.00028
100,29,0.00058
120,27,0.00054
140,19,0.00038
160,27,0.00054
180,14,0.00028
200,16,0.00032
220,21,0.00042
240,17,0.00034
260,15,0.0003
280,14,0.00028
300,20,0.0004
320,16,0.00032
340,9,0.00018
360,28,0.00056
400,54,0.00108
500,59,0.00118
600,57,0.00114
700,38,0.00076
800,207,0.00414
