bin_HH,nEvents,Efficiencies
150,2,4e-05
200,2,4e-05
250,6,0.00012
300,5,0.0001
350,2,4e-05
400,3,6e-05
450,3,6e-05
500,2,4e-05
550,9,0.00018
650,22,0.00044
