bin_HH,nEvents,Efficiencies
50,59,0.00118
100,72,0.00144
150,39,0.00078
200,23,0.00046
250,12,0.00024
300,8,0.00016
350,6,0.00012
400,6,0.00012
500,2,4e-05
600,7,0.00014
