bin_HH,nEvents,Efficiencies
50,2,4e-05
100,1,2e-05
150,3,6e-05
200,2,4e-05
250,2,4e-05
300,0,0
350,2,4e-05
400,6,0.00012
500,4,8e-05
600,31,0.00062
