bin_HH,nEvents,Efficiencies
150,44,0.00088
200,126,0.00252
250,146,0.00292
300,111,0.00222
350,110,0.0022
400,111,0.00222
450,75,0.0015
500,141,0.00282
600,119,0.00238
700,90,0.0018
800,64,0.00128
900,35,0.0007
1000,42,0.00084
1150,57,0.00114
