bin_HH,nEvents,Efficiencies
150,4,8e-05
200,7,0.00014
250,16,0.00032
300,26,0.00052
350,15,0.0003
400,20,0.0004
450,17,0.00034
500,12,0.00024
550,24,0.00048
650,62,0.00124
