bin_HH,nEvents,Efficiencies
50,6,0.00012
100,17,0.00034
150,20,0.0004
200,16,0.00032
250,9,0.00018
300,10,0.0002
350,12,0.00024
400,14,0.00028
500,10,0.0002
600,35,0.0007
