bin_HH,nEvents,Efficiencies
50,3,6e-05
100,4,8e-05
150,4,8e-05
200,3,6e-05
250,3,6e-05
300,7,0.00014
350,2,4e-05
400,4,8e-05
500,3,6e-05
600,20,0.0004
