bin_HH,nEvents,Efficiencies
50,15,0.0003
70,6,0.00012
80,10,0.0002
90,7,0.00014
100,13,0.00026
120,9,0.00018
140,9,0.00018
160,15,0.0003
180,6,0.00012
200,15,0.0003
220,11,0.00022
240,8,0.00016
260,2,4e-05
280,11,0.00022
300,5,0.0001
320,10,0.0002
340,7,0.00014
360,12,0.00024
400,35,0.0007
500,40,0.0008
600,30,0.0006
700,28,0.00056
800,196,0.00392
