Bin , nEvents , Efficiencies
150,24,0.00048
160,20,0.0004
170,24,0.00048
180,47,0.00094
190,33,0.00066
200,92,0.00184
220,85,0.0017
240,119,0.00238
260,120,0.0024
280,114,0.00228
300,129,0.00258
320,143,0.00286
340,126,0.00252
360,153,0.00306
380,200,0.004
400,204,0.00408
420,182,0.00364
440,202,0.00404
460,223,0.00446
480,228,0.00456
500,257,0.00514
520,238,0.00476
540,271,0.00542
560,291,0.00582
580,292,0.00584
600,474,0.00948
630,476,0.00952
660,474,0.00948
690,517,0.01034
720,543,0.01086
750,537,0.01074
780,521,0.01042
810,563,0.01126
840,553,0.01106
870,583,0.01166
900,929,0.01858
950,940,0.0188
1000,915,0.0183
1050,868,0.01736
1100,815,0.0163
1150,770,0.0154
1200,759,0.01518
1250,858,0.01716
1310,766,0.01532
1370,753,0.01506
1430,651,0.01302
1490,543,0.01086
1550,524,0.01048
1610,595,0.0119
1680,482,0.00964
1750,435,0.0087
1820,338,0.00676
1890,383,0.00766
1970,319,0.00638
2050,285,0.0057
