Bin , nEvents , Efficiencies
150,4,8e-05
160,2,4e-05
170,4,8e-05
180,1,2e-05
190,4,8e-05
200,14,0.00028
220,24,0.00048
240,28,0.00056
260,39,0.00078
280,60,0.0012
300,58,0.00116
320,61,0.00122
340,65,0.0013
360,65,0.0013
380,82,0.00164
400,91,0.00182
420,74,0.00148
440,99,0.00198
460,90,0.0018
480,94,0.00188
500,109,0.00218
520,119,0.00238
540,116,0.00232
560,112,0.00224
580,135,0.0027
600,182,0.00364
630,214,0.00428
660,245,0.0049
690,247,0.00494
720,249,0.00498
750,250,0.005
780,280,0.0056
810,287,0.00574
840,291,0.00582
870,312,0.00624
900,558,0.01116
950,575,0.0115
1000,596,0.01192
1050,641,0.01282
1100,624,0.01248
1150,639,0.01278
1200,631,0.01262
1250,873,0.01746
1310,851,0.01702
1370,847,0.01694
1430,837,0.01674
1490,804,0.01608
1550,755,0.0151
1610,776,0.01552
1680,765,0.0153
1750,743,0.01486
1820,725,0.0145
1890,715,0.0143
1970,694,0.01388
2050,612,0.01224
