Bin , nEvents , Efficiencies
150,1,2e-05
160,2,4e-05
170,1,2e-05
180,0,0
190,2,4e-05
200,5,0.0001
220,3,6e-05
240,6,0.00012
260,14,0.00028
280,13,0.00026
300,19,0.00038
320,17,0.00034
340,29,0.00058
360,33,0.00066
380,38,0.00076
400,39,0.00078
420,51,0.00102
440,63,0.00126
460,55,0.0011
480,57,0.00114
500,63,0.00126
520,71,0.00142
540,77,0.00154
560,44,0.00088
580,84,0.00168
600,100,0.002
630,113,0.00226
660,119,0.00238
690,129,0.00258
720,137,0.00274
750,152,0.00304
780,142,0.00284
810,152,0.00304
840,170,0.0034
870,179,0.00358
900,310,0.0062
950,313,0.00626
1000,339,0.00678
1050,407,0.00814
1100,431,0.00862
1150,445,0.0089
1200,456,0.00912
1250,597,0.01194
1310,602,0.01204
1370,635,0.0127
1430,617,0.01234
1490,667,0.01334
1550,604,0.01208
1610,825,0.0165
1680,798,0.01596
1750,846,0.01692
1820,732,0.01464
1890,779,0.01558
1970,813,0.01626
2050,788,0.01576
