Bin , nEvents , Efficiencies
152.41,500,0.01
165.05,576,0.01152
178.75,652,0.01304
193.57,726,0.01452
209.63,823,0.01646
227.02,908,0.01816
245.86,969,0.01938
266.25,1012,0.02024
288.34,1038,0.02076
312.26,1083,0.02166
338.16,1189,0.02378
366.21,1208,0.02416
396.59,1237,0.02474
429.49,1221,0.02442
465.12,1244,0.02488
503.71,1247,0.02494
545.49,1245,0.0249
590.74,1160,0.0232
639.75,1252,0.02504
692.82,1128,0.02256
750.29,1195,0.0239
812.54,1121,0.02242
879.94,1062,0.02124
952.94,1020,0.0204
1032,882,0.01764
1117.6,850,0.017
1210.3,771,0.01542
1310.7,696,0.01392
1419.4,564,0.01128
1537.2,518,0.01036
1664.7,423,0.00846
1802.8,349,0.00698
1952.4,301,0.00602
2114.3,219,0.00438
2289.7,169,0.00338
2479.7,153,0.00306
